Age,Attrition,BusinessTravel,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AverageWorkingHours,TotalWorkingDays,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
31.0,1.0,1.0,20.0,3.0,1.0,61800.0,1.0,14.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,4.0,8.038707264957264,234.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
27.0,0.0,1.0,11.0,4.0,4.0,66320.0,0.0,16.0,0.0,6.0,3.0,5.0,1.0,4.0,3.0,3.0,2.0,1.0,4.0,7.189699359853681,243.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36.0,0.0,1.0,1.0,3.0,2.0,35050.0,1.0,12.0,2.0,10.0,2.0,10.0,1.0,8.0,2.0,3.0,1.0,4.0,2.0,6.329309056956116,238.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
36.0,0.0,1.0,24.0,3.0,3.0,63970.0,4.0,14.0,1.0,11.0,3.0,3.0,0.0,2.0,3.0,3.0,3.0,1.0,2.0,7.316132653061226,245.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
47.0,0.0,1.0,23.0,4.0,2.0,62740.0,7.0,14.0,2.0,17.0,0.0,6.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,7.789321378340365,237.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25.0,1.0,1.0,16.0,4.0,2.0,198590.0,3.0,19.0,0.0,6.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,7.221421706516644,237.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
37.0,0.0,0.0,8.0,4.0,1.0,75870.0,0.0,22.0,1.0,7.0,5.0,6.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,7.603537195994278,233.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56.0,0.0,1.0,10.0,4.0,2.0,42580.0,2.0,16.0,0.0,5.0,2.0,3.0,1.0,0.0,3.0,3.0,1.0,1.0,4.0,6.623406369731801,232.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
47.0,0.0,1.0,3.0,2.0,2.0,43640.0,3.0,11.0,1.0,26.0,3.0,20.0,5.0,6.0,3.0,3.0,1.0,3.0,4.0,6.299673812816966,241.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,0.0,1.0,5.0,1.0,1.0,43350.0,1.0,15.0,1.0,5.0,5.0,5.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,9.67537900188324,236.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32.0,0.0,1.0,4.0,3.0,1.0,53260.0,4.0,14.0,1.0,7.0,2.0,4.0,0.0,3.0,3.0,3.0,4.0,4.0,2.0,7.485165260196905,237.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34.0,0.0,1.0,9.0,2.0,1.0,32800.0,5.0,13.0,0.0,7.0,3.0,5.0,0.0,2.0,3.0,3.0,4.0,2.0,2.0,6.101879588839941,227.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
41.0,0.0,1.0,26.0,3.0,3.0,54850.0,2.0,17.0,2.0,7.0,2.0,4.0,0.0,3.0,3.0,3.0,2.0,3.0,2.0,10.499181527206218,243.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40.0,0.0,0.0,3.0,2.0,1.0,43420.0,3.0,11.0,1.0,11.0,6.0,8.0,0.0,7.0,2.0,3.0,3.0,3.0,4.0,6.390747584541064,230.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
31.0,0.0,1.0,16.0,3.0,2.0,27820.0,1.0,19.0,1.0,13.0,5.0,13.0,9.0,9.0,3.0,3.0,1.0,4.0,3.0,6.676340479483632,241.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46.0,1.0,1.0,18.0,1.0,1.0,59800.0,4.0,11.0,1.0,28.0,2.0,7.0,4.0,3.0,3.0,3.0,1.0,4.0,4.0,6.667140522875817,238.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39.0,1.0,0.0,2.0,4.0,2.0,43810.0,2.0,15.0,2.0,11.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,9.4125971650663,243.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31.0,1.0,2.0,2.0,3.0,2.0,25720.0,1.0,13.0,3.0,10.0,3.0,10.0,4.0,7.0,3.0,3.0,3.0,2.0,3.0,6.8077704997574,229.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45.0,0.0,1.0,10.0,2.0,1.0,38330.0,2.0,14.0,0.0,24.0,1.0,7.0,0.0,7.0,3.0,3.0,2.0,1.0,3.0,10.501073286052009,235.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
31.0,0.0,1.0,16.0,4.0,3.0,42440.0,9.0,13.0,0.0,8.0,3.0,3.0,0.0,2.0,3.0,3.0,4.0,2.0,3.0,6.649557522123895,226.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31.0,1.0,2.0,7.0,4.0,1.0,65000.0,6.0,23.0,1.0,7.0,5.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,1.0,10.308444215820762,243.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,0.0,1.0,1.0,2.0,1.0,184300.0,4.0,12.0,1.0,10.0,5.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,10.611550332383665,234.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48.0,0.0,1.0,24.0,3.0,2.0,16010.0,4.0,12.0,0.0,15.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,7.119044917257683,235.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
34.0,1.0,1.0,7.0,4.0,2.0,26940.0,1.0,16.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,7.405662393162394,234.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40.0,0.0,0.0,25.0,4.0,1.0,31490.0,2.0,15.0,1.0,16.0,1.0,9.0,4.0,8.0,2.0,3.0,4.0,2.0,3.0,8.033875114784205,242.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
28.0,0.0,1.0,1.0,2.0,1.0,176390.0,0.0,13.0,1.0,6.0,0.0,5.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,6.488941344778254,233.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
44.0,0.0,0.0,5.0,3.0,1.0,23190.0,3.0,18.0,0.0,7.0,4.0,5.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,6.603619565217391,230.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53.0,0.0,1.0,2.0,4.0,2.0,116910.0,4.0,20.0,0.0,35.0,2.0,9.0,8.0,8.0,3.0,4.0,4.0,2.0,2.0,6.909737654320987,234.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49.0,0.0,1.0,7.0,3.0,3.0,53240.0,2.0,19.0,0.0,20.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,6.783873905025358,241.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40.0,0.0,1.0,2.0,4.0,3.0,167520.0,2.0,18.0,1.0,8.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,6.513810185185185,240.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44.0,0.0,1.0,5.0,1.0,3.0,52280.0,1.0,13.0,0.0,6.0,2.0,5.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,6.923727231329691,244.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
33.0,0.0,2.0,10.0,3.0,2.0,27000.0,0.0,14.0,3.0,5.0,2.0,4.0,0.0,3.0,3.0,3.0,4.0,1.0,3.0,7.28843487394958,238.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
34.0,0.0,1.0,10.0,4.0,1.0,192460.0,3.0,15.0,1.0,15.0,5.0,13.0,3.0,12.0,3.0,3.0,4.0,1.0,3.0,6.880241290018833,236.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.0,1.0,1.0,2.0,1.0,25060.0,8.0,22.0,0.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,6.058786610878662,239.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42.0,0.0,2.0,8.0,4.0,1.0,60620.0,1.0,22.0,2.0,12.0,2.0,12.0,5.0,8.0,3.0,4.0,1.0,4.0,3.0,7.300039158100832,227.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
44.0,0.0,2.0,5.0,3.0,5.0,43820.0,7.0,16.0,2.0,11.0,2.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,7.579750712250712,234.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.0,0.0,8.0,3.0,1.0,21430.0,1.0,17.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,6.094781400966184,230.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
57.0,0.0,1.0,2.0,1.0,3.0,61620.0,0.0,14.0,0.0,13.0,5.0,12.0,2.0,8.0,2.0,3.0,2.0,3.0,2.0,7.580286231884057,230.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
49.0,0.0,1.0,7.0,3.0,2.0,50940.0,3.0,15.0,0.0,29.0,5.0,8.0,0.0,7.0,3.0,3.0,3.0,2.0,3.0,6.893671139359699,236.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
34.0,0.0,2.0,2.0,4.0,2.0,68770.0,7.0,20.0,0.0,16.0,3.0,14.0,6.0,9.0,3.0,4.0,2.0,1.0,2.0,6.305397865114023,229.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
28.0,1.0,2.0,2.0,3.0,1.0,22740.0,3.0,20.0,1.0,5.0,5.0,3.0,1.0,2.0,3.0,4.0,1.0,3.0,4.0,6.538028233151183,244.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29.0,1.0,2.0,28.0,3.0,5.0,44340.0,2.6948303347756775,17.0,3.0,7.0,1.0,5.0,0.0,0.0,3.0,3.0,1.0,2.0,1.0,7.796020804755372,243.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
34.0,1.0,1.0,7.0,1.0,1.0,62880.0,0.0,15.0,1.0,16.0,2.0,15.0,10.0,10.0,3.0,3.0,1.0,2.0,4.0,8.512823691460056,242.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
35.0,0.0,1.0,7.0,4.0,4.0,25530.0,1.0,14.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0,4.0,3.0,3.0,6.602291972589329,227.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,1.0,2.0,3.0,3.0,2.0,76540.0,2.0,17.0,1.0,4.0,3.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,8.521810920362421,233.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
24.0,0.0,0.0,10.0,3.0,2.0,51600.0,1.0,17.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,2.0,3.0,7.350506741050674,239.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44.0,0.0,2.0,5.0,2.0,2.0,171590.0,5.0,22.0,1.0,16.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,10.292641746684955,243.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
29.0,0.0,1.0,10.0,2.0,1.0,128080.0,1.0,13.0,0.0,10.0,6.0,10.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,7.03019090077732,243.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.0,1.0,1.0,2.0,3.0,102210.0,0.0,19.0,1.0,6.0,2.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,6.101496786042241,242.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
55.0,0.0,1.0,20.0,3.0,2.0,47790.0,0.0,14.0,1.0,4.0,6.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,10.69115721040189,235.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
33.0,0.0,1.0,7.0,2.0,2.0,37370.0,8.0,22.0,2.0,8.0,2.0,5.0,0.0,2.0,3.0,4.0,1.0,2.0,3.0,7.898539389799635,244.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
47.0,0.0,1.0,8.0,4.0,2.0,23660.0,3.0,17.0,0.0,11.0,5.0,5.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,10.849712962962965,240.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
28.0,1.0,2.0,1.0,3.0,2.0,17060.0,7.0,12.0,0.0,8.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,2.0,7.588862704918032,244.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28.0,0.0,1.0,8.0,4.0,1.0,163070.0,1.0,16.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,6.122644675925926,240.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.0,0.0,2.0,9.0,3.0,2.0,59330.0,0.0,11.0,0.0,5.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,6.962416789035732,227.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
49.0,0.0,1.0,5.0,4.0,1.0,34240.0,4.0,11.0,0.0,10.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,6.400011921793037,233.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29.0,0.0,2.0,8.0,1.0,1.0,40370.0,0.0,14.0,0.0,4.0,2.0,3.0,0.0,2.0,1.0,3.0,4.0,2.0,3.0,7.121506147540984,244.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28.0,0.0,1.0,5.0,1.0,2.0,25590.0,1.0,11.0,0.0,8.0,3.0,8.0,1.0,7.0,2.0,3.0,3.0,2.0,2.0,5.973506038647343,230.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33.0,0.0,1.0,15.0,4.0,1.0,62010.0,2.0,15.0,3.0,14.0,2.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,3.0,8.459304954304955,231.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32.0,0.0,1.0,7.0,3.0,3.0,44030.0,2.0,20.0,0.0,10.0,3.0,5.0,0.0,0.0,2.0,4.0,3.0,4.0,4.0,7.424210832171083,239.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54.0,0.0,2.0,10.0,3.0,4.0,37610.0,3.0,12.0,0.0,26.0,3.0,14.0,1.0,12.0,2.0,3.0,2.0,4.0,3.0,7.000416666666667,228.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
29.0,1.0,1.0,5.0,3.0,2.0,109340.0,6.0,17.0,2.0,11.0,2.0,9.0,0.0,7.0,3.0,3.0,1.0,1.0,1.0,6.523200783771324,241.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
44.0,0.0,1.0,26.0,1.0,1.0,107610.0,3.0,11.0,1.0,24.0,5.0,20.0,14.0,17.0,2.0,3.0,4.0,1.0,4.0,7.881761280931587,229.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
39.0,0.0,1.0,6.0,1.0,2.0,51750.0,4.0,17.0,1.0,9.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,7.125110867446394,228.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46.0,0.0,1.0,4.0,2.0,3.0,138260.0,8.0,11.0,0.0,23.0,1.0,13.0,5.0,1.0,2.0,3.0,3.0,2.0,4.0,7.023544260027663,241.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35.0,0.0,1.0,23.0,4.0,2.0,63340.0,1.0,14.0,0.0,11.0,2.0,11.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0,6.203768801552644,229.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23.0,0.0,1.0,2.0,4.0,2.0,49360.0,0.0,19.0,1.0,5.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,7.709598765432099,234.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40.0,1.0,1.0,2.0,3.0,2.0,47750.0,3.0,15.0,1.0,15.0,3.0,5.0,1.0,0.0,4.0,3.0,4.0,1.0,1.0,7.620850241545893,230.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
34.0,0.0,1.0,2.0,3.0,2.0,28180.0,1.0,13.0,1.0,10.0,2.0,10.0,8.0,6.0,3.0,3.0,4.0,3.0,3.0,10.289966761633428,234.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31.0,1.0,2.0,29.0,3.0,2.0,25150.0,1.0,14.0,0.0,7.0,3.0,7.0,7.0,7.0,2.0,3.0,4.0,3.0,1.0,6.3646038647343,230.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,0.0,2.0,6.0,3.0,1.0,23420.0,1.0,12.0,1.0,32.0,2.0,32.0,13.0,9.0,2.0,3.0,3.0,4.0,3.0,9.983714689265538,236.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34.0,0.0,1.0,25.0,5.0,1.0,41940.0,0.0,17.0,2.0,12.0,3.0,11.0,5.0,7.0,3.0,3.0,2.0,3.0,3.0,10.494251676245211,232.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42.0,0.0,1.0,1.0,3.0,1.0,106850.0,4.0,11.0,3.0,4.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,6.595753472222223,240.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
